Job Title,Company Name,Study Level,Experience Level,Contract Type,Region,Skills,Posting Date,Job Link,Disponibilité,Langues,Salary,Mobility
Teacher,Copeland-Brown,Bac,"Etudiant, jeune diplômé & Débutant < 2 ans",Intérim,Zaghouan,"Python, Java",2024-08-27,https://fakejobsite.com/job/379,In 1 month,"English, French",1299,Hybrid
Nurse,"Craig, Morrow and Edwards",Qualification avant bac,Entre 5 et 10 ans,Alternance,International,"Leadership, Python, SQL, Project Management, Communication",2025-01-22,https://fakejobsite.com/job/380,Immediate,Arabic,1550,On-site
Nurse,"Atkins, Perkins and Christian",Bac+5,"Etudiant, jeune diplômé et plus",Indépendant-Freelance,Kairouan,"Data Analysis, Leadership, Project Management",2025-02-19,https://fakejobsite.com/job/381,In 3 months,"English, Arabic",1006,Hybrid
Data Scientist,"Thompson, Wheeler and Dunn",Primaire,"Etudiant, jeune diplômé",Saisonnier,Tunis,"Communication, Java",2025-11-20,https://fakejobsite.com/job/382,Immediate,"French, English",764,Hybrid
Marketing Manager,Howard-Moss,Doctorat,Entre 2 et 5 ans,Temps partiel,Gafsa,"Data Analysis, Communication, SQL, Python, Leadership",2024-02-09,https://fakejobsite.com/job/383,Immediate,"Arabic, French",1496,Hybrid
Data Scientist,Goodwin Group,Bac+3,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,Indépendant-Freelance,Gafsa,"Python, Project Management",2024-09-19,https://fakejobsite.com/job/384,Immediate,"French, English",1214,Remote
Data Scientist,"Atkins, Perkins and Christian",Formations professionnelles,"Etudiant, jeune diplômé & Débutant < 2 ans",Intérim,Ben Arous,"Python, Communication, Project Management, Data Analysis, Machine Learning",2025-11-15,https://fakejobsite.com/job/385,In 3 months,"English, French, Arabic",1154,Remote
Data Scientist,Walker-Thomas,Bac,Expérience > 10 ans,SIVP,Ben Arous,"Communication, SQL",2026-02-28,https://fakejobsite.com/job/386,Immediate,French,1556,On-site
Data Scientist,Goodwin Group,et plus,Expérience > 10 ans,Statutaire,Kairouan,"Communication, Java",2024-12-27,https://fakejobsite.com/job/387,Immediate,Arabic,1574,Remote
Data Scientist,Nichols and Sons,Bac+1,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,Alternance,Tunis,"Communication, Java",2026-04-15,https://fakejobsite.com/job/388,Immediate,"French, Arabic",1430,On-site
Project Manager,Bradley-Charles,et plus,Entre 2 et 5 ans,CDD,Médenine,"Communication, Machine Learning",2024-06-26,https://fakejobsite.com/job/389,In 1 month,Arabic,1360,Remote
Nurse,Walker-Thomas,Bac+4,Expérience > 10 ans,Saisonnier,Ben Arous,"Data Analysis, SQL, Communication, Project Management",2026-01-24,https://fakejobsite.com/job/390,Immediate,French,1008,Hybrid
Data Scientist,Mccoy Ltd,et plus,Entre 2 et 5 ans,CDI,Monastir,"Data Analysis, SQL, Java, Python, Project Management",2024-06-29,https://fakejobsite.com/job/391,In 3 months,"French, English, Arabic",1007,Remote
Nurse,"Atkins, Perkins and Christian",Qualification avant bac,Plus que 10 ans,Intérim,DAKAR,"Machine Learning, Java",2026-03-22,https://fakejobsite.com/job/392,In 3 months,"Arabic, French",1153,On-site
Nurse,Nichols and Sons,Bac+4,"Etudiant, jeune diplômé",Indépendant-Freelance,Médenine,"Project Management, Python",2024-11-28,https://fakejobsite.com/job/393,In 1 month,"English, Arabic",957,Remote
Accountant,Goodwin Group,Expert Recherche,Expérience > 10 ans,Statutaire,Ariana,"Machine Learning, Leadership, Project Management, SQL",2025-11-19,https://fakejobsite.com/job/394,In 3 months,English,3218,Hybrid
Project Manager,"Craig, Morrow and Edwards",Bac+5,"Etudiant, jeune diplômé",CDD,Médenine,"Machine Learning, Python, Communication, Java, Data Analysis",2026-05-28,https://fakejobsite.com/job/395,In 3 months,Arabic,1223,On-site
Data Scientist,Walker-Thomas,Expert Recherche,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Stage-PFE,Siliana,"Python, SQL, Communication, Data Analysis",2026-01-27,https://fakejobsite.com/job/396,In 1 month,"French, Arabic, English",1525,Hybrid
Software Engineer,Copeland-Brown,Bac+1,"Etudiant, jeune diplômé & Débutant < 2 ans",Fonction publique,Tunis,"Java, SQL, Data Analysis, Project Management",2025-08-13,https://fakejobsite.com/job/397,Immediate,"English, French, Arabic",1486,Hybrid
Teacher,Copeland-Brown,Bac+2,Expérience entre 5 ans et 10 ans,Alternance,Tozeur,"Leadership, Project Management, Data Analysis, Java, SQL",2026-08-10,https://fakejobsite.com/job/398,In 1 month,"Arabic, French",1428,On-site
Marketing Manager,Watson LLC,Bac+5,Plus que 10 ans,Unspecified,Tozeur,"Communication, SQL, Machine Learning, Data Analysis, Python",2024-11-24,https://fakejobsite.com/job/399,Immediate,"French, Arabic",829,Hybrid
Software Engineer,"Giles, Nelson and Davis",et plus,"Etudiant, jeune diplômé & Débutant < 2 ans",Fonction publique,Ben Arous,"Java, Project Management, Machine Learning, Leadership, Data Analysis",2024-07-06,https://fakejobsite.com/job/400,Immediate,"French, English",992,Hybrid
Project Manager,Murphy-Jordan,Formations professionnelles,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Intérim,Tataouine,"Java, Python, Data Analysis, Communication",2026-07-19,https://fakejobsite.com/job/401,In 3 months,English,1357,Remote
Teacher,"Palmer, Howard and Cook",Secondaire,Expérience entre 5 ans et 10 ans,Stage-PFE,Nabeul,"Leadership, Machine Learning, Communication, Project Management",2024-05-30,https://fakejobsite.com/job/402,In 1 month,"French, Arabic, English",1523,Hybrid
Project Manager,Bradley-Charles,Bac+2,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Stage-PFE,Sidi Bouzid,"Leadership, Data Analysis, Project Management",2026-05-30,https://fakejobsite.com/job/403,In 3 months,"English, Arabic, French",888,Hybrid
Nurse,Copeland-Brown,Bac+5,"Etudiant, jeune diplômé et plus",Stage-PFE,Abidjan,"Communication, Machine Learning",2024-07-22,https://fakejobsite.com/job/404,In 3 months,English,1730,Hybrid
Teacher,"Giles, Nelson and Davis",Bac+5,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,CDI,Nabeul,"Machine Learning, Communication, Python, SQL, Project Management",2026-09-17,https://fakejobsite.com/job/405,Immediate,"English, French, Arabic",1322,Hybrid
Nurse,"Thompson, Wheeler and Dunn",Bac+1,"Etudiant, jeune diplômé - Débutant < 2 ans",Intérim,Bizerte,"Data Analysis, Python, Java, Machine Learning",2026-05-12,https://fakejobsite.com/job/406,In 3 months,"Arabic, French, English",972,On-site
Software Engineer,Howard-Moss,Doctorat,Plus que 10 ans,Unspecified,Gafsa,"Python, Java, Leadership, SQL, Data Analysis",2026-07-04,https://fakejobsite.com/job/407,In 1 month,"Arabic, French",1592,Remote
Software Engineer,Durham LLC,et plus,"Etudiant, jeune diplômé - Débutant < 2 ans",SIVP,DAKAR,"SQL, Machine Learning, Python, Leadership",2024-05-06,https://fakejobsite.com/job/408,In 3 months,French,1292,Hybrid
Teacher,Howard-Moss,Bac+1,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Fonction publique,Sidi Bouzid,"Leadership, Data Analysis, SQL",2025-04-28,https://fakejobsite.com/job/409,In 3 months,"English, French, Arabic",1695,Hybrid
Teacher,"Atkins, Perkins and Christian",Bac+5,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Unspecified,Ben Arous,"Java, Machine Learning, Leadership, SQL, Data Analysis",2024-03-17,https://fakejobsite.com/job/410,Immediate,Arabic,1698,On-site
Data Scientist,Mccoy Ltd,Bac,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,SIVP,Zaghouan,"Communication, Leadership, Data Analysis, Java, Python",2025-12-27,https://fakejobsite.com/job/411,In 1 month,"English, Arabic",1459,Hybrid
Project Manager,"Giles, Nelson and Davis",Bac+2,"Etudiant, jeune diplômé - Débutant < 2 ans",CDD,Siliana,"Data Analysis, Project Management",2024-06-04,https://fakejobsite.com/job/412,In 3 months,"Arabic, French",973,On-site
Data Scientist,Mccoy Ltd,Bac+1,Moins d'un an,Stage,Sousse,"Java, Data Analysis, SQL, Project Management, Leadership",2026-06-06,https://fakejobsite.com/job/413,Immediate,English,843,Remote
Project Manager,Murphy-Jordan,Doctorat,"Etudiant, jeune diplômé et plus",Saisonnier,DAKAR,"Leadership, Java, Python, SQL",2025-01-20,https://fakejobsite.com/job/414,In 3 months,"English, Arabic, French",1561,Remote
Data Scientist,"Thompson, Wheeler and Dunn",Bac+3,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Saisonnier,Médenine,"Leadership, Java",2024-03-16,https://fakejobsite.com/job/415,In 1 month,Arabic,1239,Hybrid
Nurse,"Craig, Morrow and Edwards",Expert Recherche,"Etudiant, jeune diplômé",SIVP,Siliana,"Java, SQL, Communication, Data Analysis, Machine Learning",2024-09-11,https://fakejobsite.com/job/416,In 3 months,"French, English",1162,Hybrid
Teacher,"Atkins, Perkins and Christian",Bac+5,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,Stage,Tozeur,"Machine Learning, Data Analysis",2024-09-06,https://fakejobsite.com/job/417,In 3 months,"French, English",1373,Hybrid
Software Engineer,Nichols and Sons,et plus,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Unspecified,DAKAR,"Data Analysis, SQL, Leadership",2025-04-02,https://fakejobsite.com/job/418,Immediate,French,1199,On-site
Project Manager,Bradley-Charles,Secondaire,Expérience entre 5 ans et 10 ans,Stage,Sfax,"Java, Leadership, SQL",2025-01-13,https://fakejobsite.com/job/419,In 3 months,"English, French",1785,Hybrid
Project Manager,"Palmer, Howard and Cook",Bac+3,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Alternance,Ben Arous,"Leadership, Python, Data Analysis",2024-04-13,https://fakejobsite.com/job/420,Immediate,Arabic,1348,Hybrid
Software Engineer,Watson LLC,Bac+4,Aucune expérience,CDD,DAKAR,"Leadership, SQL, Machine Learning, Java",2025-10-26,https://fakejobsite.com/job/421,In 1 month,"Arabic, French",1032,Remote
Data Scientist,Durham LLC,Formations professionnelles,Entre 2 et 5 ans,Intérim,Ariana,"Java, Data Analysis",2024-09-15,https://fakejobsite.com/job/422,In 3 months,"French, Arabic",973,Hybrid
Project Manager,"Craig, Morrow and Edwards",Formations professionnelles,Aucune expérience,Stage,Siliana,"Leadership, Machine Learning, Project Management, Communication, Python",2024-10-11,https://fakejobsite.com/job/423,In 1 month,"English, Arabic",777,Remote
Marketing Manager,Walker-Thomas,Primaire,Entre 5 et 10 ans,Indépendant-Freelance,Nabeul,"Communication, Leadership, Python",2025-09-16,https://fakejobsite.com/job/424,In 1 month,"Arabic, French",800,Hybrid
Nurse,Jackson-Richards,Doctorat,Entre 1 et 2 ans,Temps partiel,DAKAR,"Leadership, Communication, Machine Learning, Data Analysis, Java",2025-03-28,https://fakejobsite.com/job/425,In 3 months,Arabic,2164,Remote
Teacher,"Palmer, Howard and Cook",Secondaire,Entre 1 et 2 ans,Saisonnier,Nabeul,"Data Analysis, Project Management, Machine Learning",2024-06-30,https://fakejobsite.com/job/426,Immediate,Arabic,1103,Hybrid
Software Engineer,Bradley-Charles,Primaire,Débutant < 2 ans et plus,Indépendant-Freelance,Sfax,"Java, Machine Learning",2025-02-17,https://fakejobsite.com/job/427,In 1 month,"Arabic, French, English",1043,Remote
Teacher,Bradley-Charles,Doctorat,Expérience entre 2 ans et 5 ans,CDD,Nabeul,"Machine Learning, Java, SQL",2026-08-06,https://fakejobsite.com/job/428,In 1 month,"Arabic, French",1457,On-site
Marketing Manager,Reed-Villarreal,et plus,"Etudiant, jeune diplômé et plus",Stage,Tataouine,"Project Management, Data Analysis, Machine Learning, SQL",2024-01-05,https://fakejobsite.com/job/429,In 3 months,"French, Arabic",1833,Remote
Project Manager,"Anderson, Cunningham and Dunn",Bac,Expérience entre 2 ans et 5 ans,Fonction publique,Bizerte,"Machine Learning, Java",2026-05-01,https://fakejobsite.com/job/430,In 3 months,"French, Arabic",1047,Remote
Project Manager,"Craig, Morrow and Edwards",et plus,Entre 1 et 2 ans,Saisonnier,DAKAR,"Data Analysis, Communication, Leadership, Machine Learning",2025-12-31,https://fakejobsite.com/job/431,In 3 months,English,992,Remote
Marketing Manager,Jackson-Richards,Expert Recherche,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,Alternance,TRIPOLI,"Data Analysis, Machine Learning",2025-04-27,https://fakejobsite.com/job/432,In 3 months,Arabic,1685,Hybrid
Software Engineer,Walker-Thomas,Bac+3,Plus que 10 ans,Statutaire,Gabes,"Data Analysis, Communication, Machine Learning",2025-12-17,https://fakejobsite.com/job/433,In 3 months,English,1375,Hybrid
Nurse,"Palmer, Howard and Cook",Bac+2,Aucune expérience,Alternance,Sidi Bouzid,"Python, SQL, Leadership, Communication",2025-04-09,https://fakejobsite.com/job/434,In 3 months,"English, Arabic",1071,Hybrid
Accountant,Jackson-Richards,Formations professionnelles,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Temps partiel,Siliana,"Machine Learning, Communication",2024-02-03,https://fakejobsite.com/job/435,Immediate,"Arabic, English",1551,On-site
Software Engineer,Thomas-Howard,Doctorat,Entre 5 et 10 ans,Stage-PFE,Médenine,"SQL, Machine Learning, Communication",2024-10-06,https://fakejobsite.com/job/436,In 1 month,French,1717,On-site
Accountant,Durham LLC,et plus,Entre 2 et 5 ans,Statutaire,Gabes,"Leadership, Communication",2026-01-15,https://fakejobsite.com/job/437,Immediate,French,835,Remote
Marketing Manager,Copeland-Brown,Bac+2,"Etudiant, jeune diplômé et plus",CDI,Gafsa,"Machine Learning, Project Management, Java, SQL",2026-07-01,https://fakejobsite.com/job/438,Immediate,French,1035,On-site
Data Scientist,Thomas-Howard,Expert Recherche,"Etudiant, jeune diplômé - Débutant < 2 ans",Stage,TRIPOLI,"Leadership, Python, Communication, SQL",2024-07-26,https://fakejobsite.com/job/439,In 3 months,"Arabic, English, French",1647,Remote
Accountant,"Thompson, Wheeler and Dunn",Bac+5,Plus que 10 ans,CDD,Siliana,"Leadership, Project Management, SQL",2024-11-05,https://fakejobsite.com/job/440,In 1 month,"French, Arabic, English",2102,Remote
Nurse,Mccoy Ltd,Bac+4,Aucune expérience,Saisonnier,Zaghouan,"Project Management, Data Analysis, Machine Learning, Java, SQL",2024-09-07,https://fakejobsite.com/job/441,Immediate,"French, English",660,Remote
Data Scientist,Thomas-Howard,Bac+3,Expérience > 10 ans,CDI,Gabes,"Communication, Project Management, Java, Data Analysis",2026-02-19,https://fakejobsite.com/job/442,In 3 months,Arabic,2311,On-site
Accountant,Copeland-Brown,Expert Recherche,"Etudiant, jeune diplômé",CDD,Tataouine,"Communication, Java",2025-11-06,https://fakejobsite.com/job/443,In 3 months,"English, Arabic, French",1602,Hybrid
Marketing Manager,"Anderson, Cunningham and Dunn",Expert Recherche,Débutant < 2 ans et plus,Temps partiel,Gafsa,"Java, Data Analysis, Project Management, Leadership, Machine Learning",2024-10-01,https://fakejobsite.com/job/444,In 1 month,"English, Arabic",1833,On-site
Data Scientist,Goodwin Group,et plus,Expérience > 10 ans,SIVP,DAKAR,"Python, Data Analysis",2024-12-15,https://fakejobsite.com/job/445,Immediate,French,1611,Remote
Marketing Manager,"Craig, Morrow and Edwards",Bac,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,Stage,Sousse,"SQL, Java, Leadership, Data Analysis, Machine Learning",2026-01-22,https://fakejobsite.com/job/446,Immediate,French,933,Remote
Accountant,Carroll-Davis,Primaire,Débutant < 2 ans et plus,Intérim,Gafsa,"Data Analysis, Project Management, Machine Learning",2024-07-28,https://fakejobsite.com/job/447,Immediate,English,1287,On-site
Marketing Manager,Howard-Moss,Bac+4,Plus que 10 ans,Intérim,Ben Arous,"Leadership, Data Analysis, Project Management, Python, Machine Learning",2025-02-06,https://fakejobsite.com/job/448,In 3 months,English,1389,Remote
Nurse,"Anderson, Cunningham and Dunn",Bac+3,"Etudiant, jeune diplômé & Débutant < 2 ans",Stage,Tunis,"Leadership, Java, SQL, Machine Learning, Data Analysis",2024-02-11,https://fakejobsite.com/job/449,In 1 month,"French, Arabic",1772,Remote
Accountant,Watson LLC,Bac+5,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Statutaire,Monastir,"Python, Data Analysis",2024-11-19,https://fakejobsite.com/job/450,In 1 month,French,1425,On-site
Accountant,Copeland-Brown,Bac+5,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,Stage-PFE,Abidjan,"Leadership, Data Analysis, Machine Learning, Python, Communication",2024-03-29,https://fakejobsite.com/job/451,Immediate,English,1235,On-site
Accountant,Murphy-Jordan,Bac+1,Expérience entre 5 ans et 10 ans,Stage-PFE,Le Kef,"Data Analysis, Leadership, Communication, SQL, Project Management",2026-09-19,https://fakejobsite.com/job/452,In 3 months,"English, Arabic, French",1065,On-site
Software Engineer,Carroll-Davis,Expert Recherche,Entre 1 et 2 ans,Statutaire,Ben Arous,"Python, Project Management, Leadership, Machine Learning",2026-02-12,https://fakejobsite.com/job/453,Immediate,English,1826,Remote
Software Engineer,"Craig, Morrow and Edwards",Doctorat,Plus que 10 ans,Unspecified,Tunis,"Communication, Machine Learning, Data Analysis",2026-08-15,https://fakejobsite.com/job/454,In 1 month,"French, English",2026,Remote
Software Engineer,Bradley-Charles,Bac,Expérience > 10 ans,Intérim,Kairouan,"SQL, Machine Learning",2025-10-23,https://fakejobsite.com/job/455,In 3 months,"English, Arabic, French",1352,Hybrid
Nurse,Watson LLC,Bac+4,"Etudiant, jeune diplômé",Fonction publique,Ben Arous,"Machine Learning, SQL, Leadership, Communication, Python",2024-06-12,https://fakejobsite.com/job/456,Immediate,"French, English, Arabic",1061,Hybrid
Data Scientist,Reed-Villarreal,et plus,Expérience entre 2 ans et 5 ans et plus,Statutaire,Le Kef,"Java, Project Management, Data Analysis",2024-08-05,https://fakejobsite.com/job/457,Immediate,French,983,On-site
Marketing Manager,"Thompson, Wheeler and Dunn",Bac+5,Entre 5 et 10 ans,Saisonnier,Abidjan,"Communication, SQL, Java, Leadership",2024-07-04,https://fakejobsite.com/job/458,In 3 months,"Arabic, English, French",948,Hybrid
Project Manager,Durham LLC,Bac+3,Débutant < 2 ans,Intérim,Gabes,"Python, Leadership, SQL, Java, Data Analysis",2024-07-12,https://fakejobsite.com/job/459,In 1 month,"English, French, Arabic",788,Remote
